Genome,Ku_IDs,LigD_IDs,Plasmid_IDs,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,NHEJ_status_verbose,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Architecture,genome_clean
GCF_000730385.1_ASM73038v1,NA-Ku,"WP_044058324.1,lig:217-463",NA-plasmid,NZ_CP008849.1,0,1,-,-,NA-Ku,-,WP_044058324.1,-,Lig-only,2,589873,589873,Alteromonas australica strain H 17,Proteobacteria,Proteobacteria-Gammaproteobacteria,4308833,5,45,LigD-only-lig-no-pol,GCF_000730385
GCF_001577305.1_ASM157730v1,WP_066500481.1:9-190,"WP_066500486.1,pe:361-467|lig:584-880|pol:16-266;WP_066503034.1,lig:17-243;WP_066501919.1,lig:21-274;WP_066499570.1,lig:206-451",NZ_CP014519.1,NZ_CP014518.1,1,1,-,WP_066500481.1,-,WP_066503034.1,WP_066501919.1;WP_066499570.1;WP_066500486.1,-,Yes-NHEJ,3,37927,37927,Sinomonas atrocyanea strain KCTC 3377 plasmid pSA01,Actinobacteria,Actinobacteria-Micrococcales,4410241,4,71,Yes-NHEJ-all-same-prot,GCF_001577305
GCF_000013085.1_ASM1308v1,NA-Ku,NA-LigD,NC_007641.1,NC_007643.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,269796,1085,Rhodospirillum rubrum ATCC 11170 plasmid unnamed,Proteobacteria,Proteobacteria-Alphaproteobacteria,4352825,4,65,No-LigD-domains,GCF_000013085
GCF_001895265.1_ASM189526v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP016796.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,573570,573570,Francisella sp. TX077310,Proteobacteria,Proteobacteria-Gammaproteobacteria,2237379,3,32,No-LigD-domains,GCF_001895265
GCF_000025845.1_ASM2584v1,NA-Ku,NA-LigD,NA-plasmid,NC_014014.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,512564,50052,Mycoplasma crocodyli MP145,Tenericutes,Tenericutes-Mollicutes,934379,2,27,No-LigD-domains,GCF_000025845
GCF_000803645.1_ASM80364v1,WP_039577217.1:11-175;WP_039570629.1:11-174,"WP_052207683.1,pe:18-172|lig:244-537|pol:556-800;WP_039577220.1,pe:10-163|lig:237-538|pol:552-793;WP_039576422.1,lig:216-457",NZ_CP009123.1,NZ_CP009122.1,1,1,-,WP_039570629.1;WP_039577217.1,-,-,WP_052207683.1;WP_039576422.1;WP_039577220.1,-,Yes-NHEJ,3,1515612,1515612,Sphingopyxis fribergensis strain Kp5.2 plasmid pSfKp5.2,Proteobacteria,Proteobacteria-Alphaproteobacteria,4993584,1,64,Yes-NHEJ-all-same-prot,GCF_000803645
GCF_000213805.1_ASM21380v1,WP_013791908.1:10-195,"WP_013791907.1,pe:7-163|lig:228-525|pol:561-804;WP_013791176.1,lig:357-519",NA-plasmid,NC_015556.1,0,1,-,WP_013791908.1,-,-,WP_013791176.1;WP_013791907.1,-,Yes-NHEJ,3,743720,47880,Pseudomonas fulva 12-X,Proteobacteria,Proteobacteria-Gammaproteobacteria,4920769,4,64,Yes-NHEJ-all-same-prot,GCF_000213805
GCF_000018145.1_ASM1814v1,NA-Ku,"WP_012179250.1,lig:219-467",NC_009955.1@NC_009956.1@NC_009957.1@NC_009958.1@NC_009959.1,NC_009952.1,5,1,-,-,NA-Ku,-,WP_012179250.1,-,Lig-only,2,398580,215813,Dinoroseobacter shibae DFL 12 plasmid pDSHI05,Proteobacteria,Proteobacteria-Alphaproteobacteria,3789584,2,66,LigD-only-lig-no-pol,GCF_000018145
GCF_000280925.3_ASM28092v3,NA-Ku,"WP_002635910.1,lig:223-466",NA-plasmid,NZ_CP012109.1,0,1,-,-,NA-Ku,-,WP_002635910.1,-,Lig-only,2,1297742,1297742,Myxococcus hansupus strain mixupus,Proteobacteria,Proteobacteria-Deltaproteobacteria,9490432,4,69,LigD-only-lig-no-pol,GCF_000280925
GCF_000008485.1_ASM848v1,NA-Ku,NA-LigD,NA-plasmid,NC_002942.5,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,272624,446,Legionella pneumophila subsp. pneumophila str. Philadelphia 1 chromosome,Proteobacteria,Proteobacteria-Gammaproteobacteria,3397754,3,38,No-LigD-domains,GCF_000008485
GCF_001721685.1_ASM172168v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP012502.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,632773,632773,Bacillus beveridgei strain MLTeJB,Firmicutes,Firmicutes-Bacilli,3582268,7,46,No-LigD-domains,GCF_001721685
GCF_000018205.1_ASM1820v1,NA-Ku,NA-LigD,NA-plasmid,NC_009881.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,293614,786,Rickettsia akari str. Hartford,Proteobacteria,Proteobacteria-Alphaproteobacteria,1231060,1,32,No-LigD-domains,GCF_000018205
GCF_000069945.1_ASM6994v1,NA-Ku,NA-LigD,NA-plasmid,NC_010545.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,504474,43771,Corynebacterium urealyticum DSM 7109 complete genome,Actinobacteria,Actinobacteria-Corynebacteriales,2369219,3,64,No-LigD-domains,GCF_000069945
GCF_000019185.1_ASM1918v1,NA-Ku,"WP_012276842.1,lig:131-256",NA-plasmid,NC_010334.1,0,1,-,-,NA-Ku,-,WP_012276842.1,-,Lig-only,2,458817,271098,Shewanella halifaxensis HAW-EB4,Proteobacteria,Proteobacteria-Gammaproteobacteria,5226917,10,45,LigD-only-lig-no-pol,GCF_000019185
GCF_001854185.1_ASM185418v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP017603.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1497,1497,Clostridium formicaceticum strain ATCC 27076,Firmicutes,Firmicutes-Clostridia,4586755,11,36,No-LigD-domains,GCF_001854185
GCF_001648155.1_ASM164815v1,NA-Ku,"WP_066759841.1,lig:221-455",NZ_CP015200.1@NZ_CP015201.1,NZ_CP015199.1,2,1,-,-,NA-Ku,-,WP_066759841.1,-,Lig-only,2,1685010,1685010,Chryseobacterium sp. IHB B 10212 strain IHBB 10212 plasmid pMP02,Bacteroidetes,Bacteroidetes-Flavobacteriia,4843645,7,34,LigD-only-lig-no-pol,GCF_001648155
GCF_001042715.1_ASM104271v1,NA-Ku,NA-LigD,NZ_CP009688.1,NZ_CP009687.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,84022,84022,Clostridium aceticum strain DSM 1496 plasmid CACET_5p,Firmicutes,Firmicutes-Clostridia,4201318,6,35,No-LigD-domains,GCF_001042715
GCF_000012085.1_ASM1208v1,NA-Ku,NA-LigD,NA-plasmid,NC_008710.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,314724,142,Borrelia turicatae 91E135,Spirochaetes,Spirochaetes-Spirochaetales,917330,1,29,No-LigD-domains,GCF_000012085
GCF_000145615.1_ASM14561v1,WP_013297235.1:9-191,"WP_013297234.1,lig:19-295",NA-plasmid,NC_014410.1,0,1,-,WP_013297235.1,-,-,WP_013297234.1,-,Yes-NHEJ,3,580327,1517,Thermoanaerobacterium thermosaccharolyticum DSM 571,Firmicutes,Firmicutes-Clostridia,2785752,5,34,Yes-NHEJ-lig-no-pol,GCF_000145615
GCF_001865575.1_ASM186557v1,WP_027197606.1:10-196,"WP_027196602.1,pol:1-112;WP_034476748.1,lig:14-192;WP_027196342.1,lig:236-493;WP_063828921.1,lig:7-183;WP_051374424.1,lig:7-308|pol:339-582;WP_027197607.1,pe:8-177|lig:277-583|pol:653-895;WP_063828920.1,pol:32-139",NZ_CP017563.1@NZ_CP017565.1@NZ_CP017564.1,NZ_CP017561.1@NZ_CP017562.1,3,2,-,WP_027197606.1,-,WP_027196602.1;WP_063828920.1;WP_063828921.1;WP_034476748.1,WP_051374424.1;WP_027197607.1;WP_027196342.1,-,Yes-NHEJ,3,754502,948107,Paraburkholderia sprentiae WSM5005 plasmid pl3WSM5005,Proteobacteria,Proteobacteria-Betaproteobacteria,9948713,7,64,Yes-NHEJ-all-same-prot,GCF_001865575
GCF_000815105.2_ASM81510v2,NA-Ku,"WP_072637166.1,pol:2-243",NA-plasmid,NZ_CP010310.2,0,1,-,-,NA-Ku,-,WP_072637166.1,-,No-NHEJ,0,93221,93221,Pandoraea pulmonicola strain DSM 16583,Proteobacteria,Proteobacteria-Betaproteobacteria,5867621,4,64,No-LigD-domains,GCF_000815105
GCF_000020365.1_ASM2036v1,NA-Ku,"WP_041274036.1,lig:106-231",NC_012109.1,NC_012108.1,1,1,-,-,NA-Ku,-,WP_041274036.1,-,Lig-only,2,177437,2296,Desulfobacterium autotrophicum HRM2 plasmid pHRM2a,Proteobacteria,Proteobacteria-Deltaproteobacteria,5589073,6,49,LigD-only-lig-no-pol,GCF_000020365
GCF_000512915.1_ASM51291v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007034.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,880074,397865,Barnesiella viscericola DSM 18177,Bacteroidetes,Bacteroidetes-Bacteroidia,3076856,5,52,No-LigD-domains,GCF_000512915
GCF_000255295.1_ASM25529v1,NA-Ku,"WP_014393807.1,pe:12-166|lig:240-527|pol:574-813;WP_014399389.1,lig:226-425",NA-plasmid,NC_017030.1,0,1,-,-,NA-Ku,-,WP_014393807.1;WP_014399389.1,-,Lig-only,2,1144275,184914,Corallococcus coralloides DSM 2259,Proteobacteria,Proteobacteria-Deltaproteobacteria,10080619,3,70,LigD-only-all-same-prot,GCF_000255295
GCF_000226295.1_ASM22629v1,NA-Ku,NA-LigD,NA-plasmid,NC_016024.1@NC_016025.1,0,2,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,981222,458033,Chloracidobacterium thermophilum B chromosome 2,Acidobacteria,Acidobacteria-Blastocatellia,6378734,1,61,No-LigD-domains,GCF_000226295
GCF_000196115.1_ASM19611v1,NA-Ku,"NP_864484.1,lig:332-484",NA-plasmid,NC_005027.1,0,1,-,-,NA-Ku,-,NP_864484.1,-,Lig-only,2,243090,265606,Rhodopirellula baltica SH 1 chromosome,Planctomycetes,Planctomycetes-Planctomycetia,7145576,1,55,LigD-only-lig-no-pol,GCF_000196115
GCF_000196455.1_ASM19645v1,NA-Ku,NA-LigD,NA-plasmid,NC_014614.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1511,1511,Clostridium sticklandii str. DSM 519 chromosome,Firmicutes,Firmicutes-Clostridia,2715461,6,33,No-LigD-domains,GCF_000196455
GCF_000014805.1_ASM1480v1,NA-Ku,NA-LigD,NA-plasmid,NC_008570.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,380703,644,Aeromonas hydrophila subsp. hydrophila ATCC 7966 chromosome,Proteobacteria,Proteobacteria-Gammaproteobacteria,4744448,10,62,No-LigD-domains,GCF_000014805
GCF_001028705.1_ASM102870v1,WP_047820875.1:11-177,"WP_047822559.1,lig:218-473;WP_047820877.1,pe:13-170|lig:245-546|pol:560-804",NZ_CP011771.1@NZ_CP011772.1,NZ_CP011770.1,2,1,-,WP_047820875.1,-,-,WP_047820877.1;WP_047822559.1,-,Yes-NHEJ,3,1348774,1348774,Croceicoccus naphthovorans strain PQ-2 plasmid p2,Proteobacteria,Proteobacteria-Alphaproteobacteria,3543806,1,63,Yes-NHEJ-all-same-prot,GCF_001028705
GCF_001548275.1_ASM154827v1,NA-Ku,NA-LigD,NA-plasmid,NZ_AP014945.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1653476,1653476,Thermodesulfobacteriaceae bacterium TF1 DNA,Thermodesulfobacteria,Thermodesulfobacteria-Thermodesulfobacteriales,1814952,1,38,No-LigD-domains,GCF_001548275
GCF_000024345.1_ASM2434v1,WP_012918562.1:10-173;WP_012919310.1:9-191,"WP_049797251.1,pe:12-141;WP_012920112.1,pol:23-254;WP_041289361.1,lig:208-462;WP_049797614.1,lig:8-306;WP_012919186.1,lig:29-309;WP_049797309.1,lig:31-134;WP_012922924.1,pol:18-269;WP_012920926.1,lig:11-333;WP_012922855.1,pol:34-280;WP_012921333.1,pol:16-272",NA-plasmid,NC_013729.1,0,1,-,WP_012918562.1;WP_012919310.1,-,-,WP_049797251.1;WP_012919186.1;WP_049797309.1;WP_012920112.1;WP_012920926.1;WP_041289361.1;WP_012921333.1;WP_049797614.1;WP_012922855.1;WP_012922924.1,-,Yes-NHEJ,3,479435,182640,Kribbella flavida DSM 17836,Actinobacteria,Actinobacteria-Propionibacteriales,7579488,2,71,Yes-NHEJ-all-diff-prot,GCF_000024345
GCF_000196275.1_ASM19627v1,NA-Ku,NA-LigD,NC_008010.2@NC_009939.1,NC_008025.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,319795,68909,Deinococcus geothermalis DSM 11300 plasmid pDGEO02,Deinococcus-Thermus,Deinococcus-Thermus-Deinococci,2467205,4,67,No-LigD-domains,GCF_000196275
GCF_000013605.1_ASM1360v1,NA-Ku,"WP_041793359.1,lig:148-272",NC_007901.1,NC_007908.1,1,1,-,-,NA-Ku,WP_041793359.1,-,-,Lig-only,2,338969,192843,Rhodoferax ferrireducens T118 plasmid1,Proteobacteria,Proteobacteria-Betaproteobacteria,4712337,2,60,LigD-only-lig-no-pol,GCF_000013605
GCF_000265385.1_ASM26538v1,WP_014783800.1:9-189,"WP_014781910.1,lig:222-467;WP_014783799.1,pe:4-160|lig:208-492|pol:518-762",NA-plasmid,NC_018013.1,0,1,-,WP_014783800.1,-,-,WP_014781910.1;WP_014783799.1,-,Yes-NHEJ,3,746697,101385,Aequorivita sublithincola DSM 14238,Bacteroidetes,Bacteroidetes-Flavobacteriia,3520671,2,36,Yes-NHEJ-all-same-prot,GCF_000265385
GCF_000015045.1_ASM1504v1,NA-Ku,NA-LigD,NC_008607.1@NC_008608.1,NC_008609.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,338966,29543,Pelobacter propionicus DSM 2379 plasmid pPRO2,Proteobacteria,Proteobacteria-Deltaproteobacteria,4008000,4,59,No-LigD-domains,GCF_000015045
GCF_000023285.1_ASM2328v1,NA-Ku,NA-LigD,NA-plasmid,NC_013162.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,521097,1018,Capnocytophaga ochracea DSM 7271,Bacteroidetes,Bacteroidetes-Flavobacteriia,2612925,4,40,No-LigD-domains,GCF_000023285
GCF_000590555.1_ASM59055v1,NA-Ku,NA-LigD,NA-plasmid,NC_022198.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1348662,42817,Corynebacterium argentoratense DSM 44202,Actinobacteria,Actinobacteria-Corynebacteriales,2031902,4,59,No-LigD-domains,GCF_000590555
GCF_000025965.1_ASM2596v1,NA-Ku,"WP_011239577.1,pe:17-149|lig:120-381|pol:437-680",NC_006823.1@NC_006824.1,NC_006513.1,2,1,-,-,NA-Ku,-,WP_011239577.1,-,Lig-only,2,76114,551760,Azoarcus sp. EbN1 plasmid 2,Proteobacteria,Proteobacteria-Betaproteobacteria,4296230,4,65,LigD-only-all-same-prot,GCF_000025965
GCF_000214825.1_ASM21482v1,NA-Ku,NA-LigD,NA-plasmid,NC_015581.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,717773,147268,Thioalkalimicrobium cyclicum ALM1,Proteobacteria,Proteobacteria-Gammaproteobacteria,1932455,2,47,No-LigD-domains,GCF_000214825
GCF_000816845.1_ASM81684v1,WP_040114976.1:12-177;WP_040114975.1:13-192;WP_040115240.1:13-191;WP_040115238.1:19-195,"WP_040114974.1,lig:45-338;WP_039845965.1,lig:43-337;WP_039843889.1,lig:6-290;WP_040114973.1,pe:8-165|lig:250-545|pol:598-828;WP_052451486.1,lig:223-473;WP_052451521.1,lig:65-105",NZ_CP006878.1@NZ_CP006879.1@NZ_CP006880.1,NZ_CP006877.1,3,1,WP_040114975.1;WP_040114976.1;WP_040115238.1;WP_040115240.1,-,-,WP_040114973.1;WP_040114974.1,WP_039843889.1;WP_052451486.1;WP_052451521.1;WP_039845965.1,-,Yes-NHEJ,3,1418105,56730,Rhizobium gallicum bv. gallicum R602 plasmid pRgalR602c,Proteobacteria,Proteobacteria-Alphaproteobacteria,4133237,3,60,Yes-NHEJ-all-same-prot,GCF_000816845
GCF_000018545.1_ASM1854v1,YP_002827284.1:13-179;YP_002824248.1:13-176;YP_002822685.1:13-179;YP_002822687.1:16-178,"YP_002823307.1,lig:50-351;YP_002822361.1,lig:4-41;YP_002822686.1,pe:6-157|lig:242-541|pol:560-803;YP_002825698.1,lig:25-89;YP_002825136.1,lig:35-78;YP_002827462.1,lig:220-469;YP_002824247.1,pe:8-160|lig:218-510|pol:533-773;YP_002827285.1,pe:10-164|lig:242-538|pol:576-820",NC_000914.2@NC_012586.1,NC_012587.1,2,1,YP_002822685.1;YP_002822687.1;YP_002824248.1,YP_002827284.1,-,YP_002822361.1;YP_002822686.1;YP_002823307.1;YP_002824247.1,YP_002825136.1;YP_002825698.1;YP_002827285.1;YP_002827462.1,-,Yes-NHEJ,3,394,380,Sinorhizobium fredii NGR234 plasmid pNGR234b,Proteobacteria,Proteobacteria-Alphaproteobacteria,3925702,3,63,Yes-NHEJ-all-same-prot,GCF_000018545
GCF_000223215.1_ASM22321v1,NA-Ku,NA-LigD,NC_017242.1,NC_017243.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1045858,84377,Brachyspira intermedia PWS/A plasmid pInt,Spirochaetes,Spirochaetes-Brachyspirales,3304788,1,27,No-LigD-domains,GCF_000223215
GCF_000019685.1_ASM1968v1,NA-Ku,NA-LigD,NC_011224.1@NC_011226.1@NC_011247.1@NC_011257.1@NC_011259.1@NC_011261.1@NC_011265.1@NC_011245.1@NC_011262.1@NC_011264.1@NC_011248.1@NC_011249.1@NC_011250.1@NC_011251.1@NC_011254.1@NC_011256.1,NC_011229.1,16,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,412419,40834,Borrelia duttonii Ly plasmid pl70,Spirochaetes,Spirochaetes-Spirochaetales,931674,1,28,No-LigD-domains,GCF_000019685
GCF_000024325.1_ASM2432v1,NA-Ku,NA-LigD,NC_013224.1,NC_013223.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,485915,45663,Desulfohalobium retbaense DSM 5692 plasmid pDRET01,Proteobacteria,Proteobacteria-Deltaproteobacteria,2864304,2,58,No-LigD-domains,GCF_000024325
GCF_001021085.1_ASM102108v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP004021.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1277257,34020,Candidatus Liberibacter africanus PTSAPSY,Proteobacteria,Proteobacteria-Alphaproteobacteria,1192232,3,35,No-LigD-domains,GCF_001021085
GCF_000013185.1_ASM1318v1,NA-Ku,NA-LigD,NA-plasmid,NC_007984.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,374463,186490,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Proteobacteria,Proteobacteria-Gammaproteobacteria,686194,2,33,No-LigD-domains,GCF_000013185
GCF_000013385.1_ASM1338v1,WP_011420021.1:11-182,"WP_011423206.1,lig:207-450;WP_049760068.1,lig:24-320|pol:365-611;WP_011419942.1,pe:2-152|lig:221-392|pol:425-667;WP_011419874.1,lig:19-323;WP_011420020.1,pol:21-260",NA-plasmid,NC_007760.1,0,1,-,WP_011420021.1,-,-,WP_049760068.1;WP_011419874.1;WP_011419942.1;WP_011420020.1;WP_011423206.1,-,Yes-NHEJ,3,290397,161493,Anaeromyxobacter dehalogenans 2CP-C,Proteobacteria,Proteobacteria-Deltaproteobacteria,5013479,2,75,Yes-NHEJ-all-same-prot,GCF_000013385
GCF_000019965.1_ASM1996v1,WP_012372874.1:9-192,"WP_012377106.1,pol:16-259;WP_044892787.1,lig:3-315;WP_012375957.1,lig:833-931;WP_012377107.1,pe:5-152|lig:289-597",NA-plasmid,NC_010571.1,0,1,-,WP_012372874.1,-,-,WP_012375957.1;WP_044892787.1;WP_012377106.1;WP_012377107.1,-,Yes-NHEJ,3,452637,107709,Opitutus terrae PB90-1,Verrucomicrobia,Verrucomicrobia-Opitutae,5957605,1,65,Yes-NHEJ-all-diff-prot,GCF_000019965
GCF_000025005.1_ASM2500v1,NA-Ku,"WP_012875341.1,lig:244-530",NA-plasmid,NC_013525.1@NC_013526.1,0,2,-,-,NA-Ku,-,WP_012875341.1,-,Lig-only,2,525904,166501,Thermobaculum terrenum ATCC BAA-798 chromosome 2,Thermobaculum,Thermobaculum-unclassified,5128528,2,51,LigD-only-lig-no-pol,GCF_000025005
GCF_000565195.1_ASM56519v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP006720.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,838561,2144,Spiroplasma mirum ATCC 29335 strain SMCA,Tenericutes,Tenericutes-Mollicutes,1132608,1,29,No-LigD-domains,GCF_000565195
GCF_000236685.1_ASM23668v1,NA-Ku,NA-LigD,NA-plasmid,NC_016633.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,158190,1131707,Sphaerochaeta pleomorpha str. Grapes,Spirochaetes,Spirochaetes-Spirochaetales,3590853,4,46,No-LigD-domains,GCF_000236685
GCF_000739085.1_ASM73908v1,WP_017986239.1:10-195;WP_026153379.1:9-191,"WP_017983652.1,lig:11-262;WP_017981493.1,pol:16-262;WP_026153387.1,lig:13-307;WP_038532689.1,lig:6-255;WP_017987671.1,pol:11-248;WP_017983658.1,pol:17-260;WP_017986547.1,pol:11-255;WP_017983842.1,pe:6-146|lig:176-348;WP_017984791.1,lig:208-442;WP_017987268.1,pol:17-265",NA-plasmid,NZ_CP009110.1,0,1,-,WP_017986239.1;WP_026153379.1,-,-,WP_038532689.1;WP_017986547.1;WP_017987268.1;WP_017987671.1;WP_017981493.1;WP_017983652.1;WP_017983658.1;WP_017983842.1;WP_026153387.1;WP_017984791.1,-,Yes-NHEJ,3,1068978,1814,Amycolatopsis methanolica 239,Actinobacteria,Actinobacteria-Pseudonocardiales,7237391,3,72,Yes-NHEJ-all-diff-prot,GCF_000739085
GCF_000953015.1_Candidatus_Methylopumilus_turicensis_MMS-10A-171,NA-Ku,NA-LigD,NA-plasmid,NZ_LN794158.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1581680,1581680,Candidatus Methylopumilus turicensis genome assembly Candidatus Methylopumilus turicensis MMS-10A-171,Proteobacteria,Proteobacteria-Betaproteobacteria,1754988,2,45,No-LigD-domains,GCF_000953015
GCF_000010085.1_ASM1008v1,NA-Ku,NA-LigD,NC_007713.1@NC_007714.1@NC_007715.1,NC_007712.1,3,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,343509,63612,Sodalis glossinidius str. 'morsitans' plasmid pSG3,Proteobacteria,Proteobacteria-Gammaproteobacteria,4171146,7,55,No-LigD-domains,GCF_000010085
GCF_000265295.1_ASM26529v1,NA-Ku,NA-LigD,NA-plasmid,NC_018002.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,760154,44674,Sulfurospirillum barnesii SES-3,Proteobacteria,Proteobacteria-Epsilonproteobacteria,2510109,2,39,No-LigD-domains,GCF_000265295
GCF_000024545.1_ASM2454v1,WP_013018060.1:9-187,"WP_013018049.1,pol:15-266;WP_013018061.1,lig:9-293;WP_013018062.1,pol:16-265",NA-plasmid,NC_013947.1,0,1,-,WP_013018060.1,-,-,WP_013018049.1;WP_013018061.1;WP_013018062.1,-,Yes-NHEJ,3,446470,283811,Stackebrandtia nassauensis DSM 44728,Actinobacteria,Actinobacteria-Glycomycetales,6841557,2,68,Yes-NHEJ-lig-pol-diff-prot,GCF_000024545
GCF_001685395.1_ASM168539v1,NA-Ku,"WP_068693707.1,pol:17-253;WP_068700250.1,lig:15-303",NA-plasmid,NZ_CP014167.1,0,1,-,-,NA-Ku,-,WP_068693707.1;WP_068700250.1,-,Lig-only,2,1462996,1462996,Paenibacillus sp. DCY84,Firmicutes,Firmicutes-Bacilli,4985901,10,51,LigD-only-lig-pol-diff-prot,GCF_001685395
GCF_000015865.1_ASM1586v1,NA-Ku,NA-LigD,NA-plasmid,NC_009012.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,203119,1515,Clostridium thermocellum ATCC 27405,Firmicutes,Firmicutes-Clostridia,3843301,4,39,No-LigD-domains,GCF_000015865
GCF_000020565.1_ASM2056v1,NA-Ku,NA-LigD,NA-plasmid,NC_010830.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,452471,281120,Candidatus Amoebophilus asiaticus 5a2,Bacteroidetes,Bacteroidetes-Cytophagia,1884364,1,35,No-LigD-domains,GCF_000020565
GCF_000025265.1_ASM2526v1,WP_012933291.1:10-195,"WP_012935106.1,pe:105-232;WP_012935301.1,pol:16-258;WP_012937010.1,lig:11-306;WP_012934187.1,pol:14-256",NA-plasmid,NC_013739.1,0,1,-,WP_012933291.1,-,-,WP_012934187.1;WP_012935106.1;WP_012935301.1;WP_012937010.1,-,Yes-NHEJ,3,469383,191495,Conexibacter woesei DSM 14684,Actinobacteria,Actinobacteria-Thermoleophilia,6359369,1,73,Yes-NHEJ-all-diff-prot,GCF_000025265
GCF_000178955.2_ASM17895v2,WP_014264592.1:11-190,"WP_014264591.1,pe:40-200|lig:287-584|pol:632-872;WP_014265264.1,lig:495-611",NA-plasmid,NC_016631.1,0,1,-,WP_014264592.1,-,-,WP_014264591.1;WP_014265264.1,-,Yes-NHEJ,3,682795,940614,Granulicella mallensis MP5ACTX8,Acidobacteria,Acidobacteria-Acidobacteriales,6237577,1,58,Yes-NHEJ-all-same-prot,GCF_000178955
GCF_000017805.1_ASM1780v1,NA-Ku,"WP_012121923.1,lig:234-474",NA-plasmid,NC_009767.1,0,1,-,-,NA-Ku,-,WP_012121923.1,-,Lig-only,2,383372,120962,Roseiflexus castenholzii DSM 13941,Chloroflexi,Chloroflexi-Chloroflexia,5723298,2,61,LigD-only-lig-no-pol,GCF_000017805
GCF_000013765.1_ASM1376v1,NA-Ku,NA-LigD,NA-plasmid,NC_007954.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,318161,192073,Shewanella denitrificans OS217,Proteobacteria,Proteobacteria-Gammaproteobacteria,4545906,8,45,No-LigD-domains,GCF_000013765
GCF_000067045.1_ASM6704v1,WP_012222409.1:13-175;WP_012222407.1:20-183,"WP_012222408.1,pe:5-162|lig:246-545|pol:580-821",NC_010124.1@NC_010123.1,NC_010125.1,2,1,-,WP_012222407.1;WP_012222409.1,-,-,WP_012222408.1,-,Yes-NHEJ,3,272568,33996,Gluconacetobacter diazotrophicus PAl 5 plasmid pGDIPal5II,Proteobacteria,Proteobacteria-Alphaproteobacteria,3944163,4,66,Yes-NHEJ-all-same-prot,GCF_000067045
