GCF_ID,Ku_IDs,LigD_IDs,Plasmid_IDs,Chromosome_IDs,Plasmid_number,Chromosome_number,Ku_plasmid_IDs,Ku_chromosome_IDs,Ku_absent_status,LigD_plasmid_IDs,LigD_chromosome_IDs,LigD_absent_status,NHEJ_status_verbose,NHEJ_status_ordinal,NCBI_Taxon_ID,Tax_ID2,Bacteria_name,Phylum_name,Phylum_subphylum_name,Genome_size,rRNA_copy_number,GC_content,Conv_non-conv_ligd_status
GCF_000019905.1_ASM1990v1,NA-Ku,NA-LigD,NC_010549.1@NC_010550.1,NC_010556.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,262543,332410,Exiguobacterium sibiricum 255-15 plasmid pEXIG02,Firmicutes,Firmicutes-Bacilli,3034136,9,48,No-LigD-domains
GCF_001579925.1_ASM157992v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP013263.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1719,1719,Corynebacterium pseudotuberculosis strain MB66,Actinobacteria,Actinobacteria-Corynebacteriales,2372202,4,52,No-LigD-domains
GCF_000252855.1_ASM25285v1,NA-Ku,NA-LigD,NA-plasmid,NC_017045.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,693978,34085,Riemerella anatipestifer ATCC 11845 = DSM 15868,Bacteroidetes,Bacteroidetes-Flavobacteriia,2164087,3,35,No-LigD-domains
GCF_000471025.2_ASM47102v2,NA-Ku,NA-LigD,NZ_CP015841.1,NZ_CP015840.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1143323,1457153,Chlamydia gallinacea 08-1274/3 plasmid p1274,Chlamydiae,Chlamydiae-Chlamydiales,1059583,1,38,No-LigD-domains
GCF_000299435.1_ASM29943v1,NA-Ku,NA-LigD,NA-plasmid,NC_018665.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1087448,132920,Exiguobacterium antarcticum B7,Firmicutes,Firmicutes-Bacilli,2815863,9,47,No-LigD-domains
GCF_000178395.2_ASM17839v2,NA-Ku,NA-LigD,NC_015665.1@NC_015661.1,NC_015660.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,634956,1426,Geobacillus thermoglucosidasius C56-YS93 plasmid pGEOTH02,Firmicutes,Firmicutes-Bacilli,3893306,10,44,No-LigD-domains
GCF_000819445.1_ASM81944v1,WP_040085471.1:9-186,"WP_040085473.1,pe:275-383|lig:488-790|pol:151-235",NA-plasmid,NZ_CP005286.1,0,1,-,WP_040085471.1,-,-,WP_040085473.1,-,Yes-NHEJ,3,1223515,1223514,Corynebacterium humireducens NBRC 106098 = DSM 45392,Actinobacteria,Actinobacteria-Corynebacteriales,2681312,4,69,Yes-NHEJ-all-same-prot
GCF_001889125.1_ASM188912v1,WP_072625427.1:9-190,"WP_072625435.1,pol:19-259;WP_072626323.1,lig:3-304;WP_072624477.1,pol:16-275;WP_072624479.1,lig:14-328;WP_072625284.1,pol:19-265",NA-plasmid,NZ_CP013290.1,0,1,-,WP_072625427.1,-,-,WP_072624477.1;WP_072624479.1;WP_072625284.1;WP_072626323.1;WP_072625435.1,-,Yes-NHEJ,3,103817,103817,Janibacter terrae strain YFY001,Actinobacteria,Actinobacteria-Micrococcales,3401189,2,71,Yes-NHEJ-lig-pol-diff-prot
GCF_001689055.1_ASM168905v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP015410.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1351,1351,Enterococcus faecalis strain KB1,Firmicutes,Firmicutes-Bacilli,3026016,4,37,No-LigD-domains
GCF_001267865.1_ASM126786v1,NA-Ku,NA-LigD,NZ_CP012385.1@NZ_CP012386.1,NZ_CP012384.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,53345,53345,Enterococcus durans strain KLDS 6.0930 plasmid unnamed 2,Firmicutes,Firmicutes-Bacilli,2867090,6,38,No-LigD-domains
GCF_000276685.1_ASM27668v1,NA-Ku,NA-LigD,NA-plasmid,NC_018108.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,743973,29575,Taylorella equigenitalis ATCC 35865,Proteobacteria,Proteobacteria-Betaproteobacteria,1732123,3,37,No-LigD-domains
GCF_000972685.1_ASM97268v1,WP_007499384.1:9-191,"WP_046343609.1,lig:15-221|pol:323-562",NA-plasmid,NZ_CP011150.1,0,1,-,WP_007499384.1,-,-,WP_046343609.1,-,Yes-NHEJ,3,1408,1408,Bacillus pumilus strain W3,Firmicutes,Firmicutes-Bacilli,3745123,7,41,Yes-NHEJ-lig-pol-same_prot
GCF_000218305.1_ASM21830v1,NA-Ku,NA-LigD,NA-plasmid,NC_017537.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1030009,1639,Listeria monocytogenes M7,Firmicutes,Firmicutes-Bacilli,2976163,6,38,No-LigD-domains
GCF_001516225.1_ASM151622v1,WP_031690081.1:10-195,"WP_031690084.1,pe:9-162|lig:219-521|pol:549-792",NA-plasmid,NZ_CP008864.1,0,1,-,WP_031690081.1,-,-,WP_031690084.1,-,Yes-NHEJ,3,287,287,Pseudomonas aeruginosa strain W60856,Proteobacteria,Proteobacteria-Gammaproteobacteria,6907606,4,66,Yes-NHEJ-all-same-prot
GCF_000626695.2_ASM62669v2,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007360.2,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1412600,28901,Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100325 genome,Proteobacteria,Proteobacteria-Gammaproteobacteria,4685849,7,52,No-LigD-domains
GCF_000772165.1_ASM77216v1,WP_007610913.1:9-175,"WP_038463772.1,lig:9-225|pol:326-562",NA-plasmid,NZ_CP009749.1,0,1,-,WP_007610913.1,-,-,WP_038463772.1,-,Yes-NHEJ,3,1423,1423,Bacillus subtilis strain ATCC 19217,Firmicutes,Firmicutes-Bacilli,3959897,7,46,Yes-NHEJ-lig-pol-same_prot
GCF_000742655.1_ASM74265v1,WP_000557719.1:10-194,NA-LigD,NZ_CP007617.1,NZ_CP007618.1,1,1,-,WP_000557719.1,-,-,-,NA-Lig,Ku-only,1,1392,1392,Bacillus anthracis strain 2000031021 plasmid pXO2,Firmicutes,Firmicutes-Bacilli,5236981,11,35,No-LigD-domains
GCF_000239195.1_ASM23919v1,WP_000557751.1:10-193,NA-LigD,NC_016780.1@NC_016794.1,NC_016779.1,2,1,-,WP_000557751.1,-,-,-,NA-Lig,Ku-only,1,347495,1396,Bacillus cereus F837/76 plasmid pF837_55,Firmicutes,Firmicutes-Bacilli,5222906,12,35,No-LigD-domains
GCF_001683535.1_ASM168353v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP016392.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,644,644,Aeromonas hydrophila strain GYK1,Proteobacteria,Proteobacteria-Gammaproteobacteria,4951765,10,61,No-LigD-domains
GCF_000260715.1_ASM26071v1,NA-Ku,NA-LigD,NA-plasmid,NC_017834.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,703613,28025,Bifidobacterium animalis subsp. animalis ATCC 25527,Actinobacteria,Actinobacteria-Bifidobacteriales,1932693,4,60,No-LigD-domains
GCF_000214095.2_ASM21409v3,NA-Ku,NA-LigD,NA-plasmid,NC_015942.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,743299,160808,Acidithiobacillus ferrivorans SS3,Proteobacteria,Proteobacteria-Acidithiobacillia,3207552,2,57,No-LigD-domains
GCF_001516365.1_ASM151636v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP008862.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,287,287,Pseudomonas aeruginosa strain M1608,Proteobacteria,Proteobacteria-Gammaproteobacteria,6475385,4,66,No-LigD-domains
GCF_000833145.1_ASM83314v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP010816.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,562,562,Escherichia coli strain BL21 (TaKaRa),Proteobacteria,Proteobacteria-Gammaproteobacteria,4528118,7,51,No-LigD-domains
GCF_001889045.1_ASM188904v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP018155.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1850252,1850252,Tenacibaculum sp. LPB0136,Bacteroidetes,Bacteroidetes-Flavobacteriia,3019213,3,31,No-LigD-domains
GCF_000022005.1_ASM2200v1,NA-Ku,"YP_002519098.1,lig:227-478",NA-plasmid,NC_011916.1,0,1,-,-,NA-Ku,-,YP_002519098.1,-,Lig-only,2,565050,155892,Caulobacter crescentus NA1000,Proteobacteria,Proteobacteria-Alphaproteobacteria,4042929,2,67,LigD-only-lig-no-pol
GCF_000016365.1_ASM1636v1,WP_011892717.1:9-191,"WP_011891343.1,pol:14-257;WP_011892172.1,pol:16-262;WP_011895165.1,lig:204-496;WP_011892152.1,lig:14-263;WP_011892719.1,pe:303-444|lig:474-762|pol:8-263;WP_011892171.1,lig:16-326;WP_011895264.1,pol:12-250",NC_009339.1@NC_009340.1@NC_009341.1,NC_009338.1,3,1,-,WP_011892717.1,-,-,WP_011891343.1;WP_011892152.1;WP_011892171.1;WP_011892172.1;WP_011892719.1;WP_011895165.1;WP_011895264.1,-,Yes-NHEJ,3,350054,1804,Mycobacterium gilvum PYR-GCK plasmid pMFLV03,Actinobacteria,Actinobacteria-Corynebacteriales,5619607,2,68,Yes-NHEJ-all-same-prot
GCF_000284435.1_ASM28443v1,NA-Ku,NA-LigD,NA-plasmid,NC_017294.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1041809,49118,Candidatus Arthromitus sp. SFB-mouse-Yit DNA,Firmicutes,Firmicutes-Clostridia,1586397,5,28,No-LigD-domains
GCF_001642675.1_ASM164267v1,WP_011084404.1:18-201;WP_011090737.1:13-196;WP_011085904.1:13-196;WP_011089513.1:13-193,"WP_011087969.1,lig:6-315;WP_011090754.1,lig:13-306;WP_038966382.1,lig:11-187;WP_011090745.1,lig:23-305;WP_011089512.1,pe:7-161|lig:264-560|pol:614-842;WP_011083963.1,lig:296-553",NA-plasmid,NZ_CP011360.1,0,1,-,WP_011084404.1;WP_011085904.1;WP_011089513.1;WP_011090737.1,-,-,WP_011083963.1;WP_038966382.1;WP_011087969.1;WP_011089512.1;WP_011090745.1;WP_011090754.1,-,Yes-NHEJ,3,224911,1355477,Bradyrhizobium diazoefficiens USDA 110,Proteobacteria,Proteobacteria-Alphaproteobacteria,9106064,1,64,Yes-NHEJ-all-same-prot
GCF_000284135.1_ASM28413v1,NA-Ku,NA-LigD,NA-plasmid,NC_017038.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1080228,1148,Synechocystis sp. PCC 6803 substr. GT-I DNA,Cyanobacteria,Cyanobacteria-Synechococcales,3570004,2,48,No-LigD-domains
GCF_000959365.1_ASM95936v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP009555.1@NZ_CP009556.1,0,2,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,441162,342113,Burkholderia oklahomensis C6786 chromosome II,Proteobacteria,Proteobacteria-Betaproteobacteria,11267057,4,67,No-LigD-domains
GCF_000512125.1_ASM51212v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007025.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1440052,208962,Escherichia albertii KF1,Proteobacteria,Proteobacteria-Gammaproteobacteria,4701875,7,50,No-LigD-domains
GCF_001443605.1_ASM144360v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP013118.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1307839,1307839,Bacterium L21-Spi-D4,Bacteroidetes,Bacteroidetes-Bacteroidia,4812386,3,39,No-LigD-domains
GCF_000192335.1_ASM19233v1,NA-Ku,NA-LigD,NA-plasmid,NC_017381.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,985080,210,Helicobacter pylori 2018,Proteobacteria,Proteobacteria-Epsilonproteobacteria,1562832,1,39,No-LigD-domains
GCF_000023665.1_ASM2366v1,NA-Ku,NA-LigD,NA-plasmid,NC_012947.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,866768,562,Escherichia coli 'BL21-Gold(DE3)pLysS AG',Proteobacteria,Proteobacteria-Gammaproteobacteria,4570938,7,51,No-LigD-domains
GCF_000270045.1_ASM27004v1,NA-Ku,NA-LigD,NC_017370.1,NC_017366.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,102608,210,Helicobacter pylori F32 plasmid pHPF32 DNA,Proteobacteria,Proteobacteria-Epsilonproteobacteria,1578824,2,39,No-LigD-domains
GCF_000011685.1_ASM1168v1,NA-Ku,NA-LigD,NC_006672.1@NC_006673.1@NC_006674.1@NC_006675.1@NC_006676.1,NC_006677.1,5,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,290633,442,Gluconobacter oxydans 621H plasmid pGOX5,Proteobacteria,Proteobacteria-Alphaproteobacteria,2702173,4,61,No-LigD-domains
GCF_001660485.1_ASM166048v1,WP_067872213.1:9-182,"WP_067874043.1,pol:18-261;WP_067872215.1,pe:311-468|lig:533-831|pol:17-267;WP_067874545.1,lig:14-332;WP_067877226.1,pol:19-263;WP_067873821.1,lig:205-464",NA-plasmid,NZ_CP013979.1,0,1,-,WP_067872213.1,-,-,WP_067872215.1;WP_067873821.1;WP_067874043.1;WP_067874545.1;WP_067877226.1,-,Yes-NHEJ,3,453304,453304,Agromyces aureus strain AR33,Actinobacteria,Actinobacteria-Micrococcales,4373124,3,70,Yes-NHEJ-all-same-prot
GCF_000021905.1_ASM2190v1,NA-Ku,NA-LigD,NA-plasmid,NC_011768.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,439235,259354,Desulfatibacillum alkenivorans AK-01,Proteobacteria,Proteobacteria-Deltaproteobacteria,6517073,2,54,No-LigD-domains
GCF_001664325.1_ASM166432v1,WP_064808432.1:12-178;WP_064809582.1:13-177;WP_064808434.1:13-178;WP_064809584.1:19-195,"WP_064801164.1,lig:223-473;WP_064808435.1,lig:45-338;WP_064808437.1,pe:8-165|lig:252-547|pol:600-829;WP_064809583.1,lig:58-358|pol:374-618;WP_064810292.1,lig:47-349",NZ_CP013496.1@NZ_CP013497.1@NZ_CP013498.1@NZ_CP013499.1,NZ_CP013495.1,4,1,WP_064808432.1;WP_064808434.1,WP_064809582.1;WP_064809584.1,-,WP_064808435.1;WP_064808437.1,WP_064809583.1;WP_064801164.1;WP_064810292.1,-,Yes-NHEJ,3,1703964,1703964,Rhizobium sp. N621 plasmid pRspN621d,Proteobacteria,Proteobacteria-Alphaproteobacteria,4426941,3,61,Yes-NHEJ-all-same-prot
GCF_001896045.1_ASM189604v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP018136.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1313,1313,Streptococcus pneumoniae strain SP49,Firmicutes,Firmicutes-Bacilli,2206644,4,40,No-LigD-domains
GCF_001509405.1_ASM150940v1,WP_067860510.1:9-190,"WP_067857646.1,pol:17-281;WP_067860512.1,pe:355-497|lig:563-858|pol:111-294;WP_067857651.1,lig:25-271",NA-plasmid,NZ_CP011502.1,0,1,-,WP_067860510.1,-,-,WP_067857646.1;WP_067857651.1;WP_067860512.1,-,Yes-NHEJ,3,2041,2041,Aeromicrobium erythreum strain AR18,Actinobacteria,Actinobacteria-Propionibacteriales,3629239,2,72,Yes-NHEJ-all-same-prot
GCF_001685435.2_ASM168543v3,NA-Ku,NA-LigD,NZ_CP011363.1@NZ_CP011362.1,NZ_CP011361.2,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1230341,1230341,Salimicrobium jeotgali strain MJ3 plasmid pSJ52,Firmicutes,Firmicutes-Bacilli,2698725,7,47,No-LigD-domains
GCF_000974575.1_ASM97457v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP010442.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,83333,562,Escherichia coli K-12 strain ER3466,Proteobacteria,Proteobacteria-Gammaproteobacteria,4660432,7,51,No-LigD-domains
GCF_001708595.1_ASM170859v1,NA-Ku,NA-LigD,NZ_CP016938.1,NZ_CP016937.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,630,630,Yersinia enterocolitica strain YE6 plasmid unnamed1,Proteobacteria,Proteobacteria-Gammaproteobacteria,4807490,7,47,No-LigD-domains
GCF_000009705.1_ASM970v1,NA-Ku,NA-LigD,NC_003276.1@NC_003240.1@NC_003273.1@NC_003270.1@NC_003267.1@NC_003241.1,NC_003272.1,6,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,103690,103690,Nostoc sp. PCC 7120 plasmid pCC7120zeta DNA,Cyanobacteria,Cyanobacteria-Nostocales,6413771,4,41,No-LigD-domains
GCF_001713355.1_ASM171335v1,NA-Ku,"WP_069040788.1,lig:229-415",NA-plasmid,NZ_CP016448.1,0,1,-,-,NA-Ku,-,WP_069040788.1,-,Lig-only,2,1842540,1842540,Methyloversatilis sp. RAC08,Proteobacteria,Proteobacteria-Betaproteobacteria,3937190,2,65,LigD-only-lig-no-pol
GCF_000758365.1_ASM75836v1,NA-Ku,NA-LigD,NZ_CP007650.1@NZ_CP007649.1@NZ_CP007647.1@NZ_CP007648.1,NZ_CP007646.1,4,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1624,1624,Lactobacillus salivarius strain JCM 1046 plasmid pMP1046B,Firmicutes,Firmicutes-Bacilli,1836297,7,33,No-LigD-domains
GCF_001753425.1_ASM175342v1,WP_040255276.1:10-172;WP_040248374.1:9-186,"WP_040246159.1,lig:11-332;WP_040255292.1,pol:14-256;WP_040248376.1,pol:14-253;WP_040255717.1,lig:205-499;WP_040254060.1,lig:30-329;WP_063778699.1,pe:21-187;WP_052482982.1,pol:17-261",NA-plasmid,NZ_CP016825.1,0,1,-,WP_040248374.1;WP_040255276.1,-,-,WP_052482982.1;WP_040246159.1;WP_040248376.1;WP_063778699.1;WP_040254060.1;WP_040255292.1;WP_040255717.1,-,Yes-NHEJ,3,1888,1888,Streptomyces albus strain BK3-25,Actinobacteria,Actinobacteria-Streptomycetales,8308430,6,73,Yes-NHEJ-all-diff-prot
GCF_000340865.1_ASM34086v1,NA-Ku,NA-LigD,NA-plasmid,NC_020299.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1208920,994696,Candidatus Kinetoplastibacterium oncopeltii TCC290E,Proteobacteria,Proteobacteria-Betaproteobacteria,810172,3,31,No-LigD-domains
GCF_000200735.1_ASM20073v1,NA-Ku,NA-LigD,NA-plasmid,NC_014970.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,941640,29501,Mycoplasma haemofelis str. Langford 1,Tenericutes,Tenericutes-Mollicutes,1147259,1,39,No-LigD-domains
GCF_001516345.1_ASM151634v1,WP_023109215.1:10-195,"WP_009876372.1,pe:9-162|lig:219-521|pol:549-792",NA-plasmid,NZ_CP008861.1,0,1,-,WP_023109215.1,-,-,WP_009876372.1,-,Yes-NHEJ,3,287,287,Pseudomonas aeruginosa strain H47921,Proteobacteria,Proteobacteria-Gammaproteobacteria,6836415,4,66,Yes-NHEJ-all-same-prot
GCF_000212415.1_ASM21241v1,NA-Ku,NA-LigD,NA-plasmid,NC_015500.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,906968,81028,Treponema brennaborense DSM 12168,Spirochaetes,Spirochaetes-Spirochaetales,3055580,4,51,No-LigD-domains
GCF_001889545.1_ASM188954v1,NA-Ku,"WP_072572277.1,lig:223-466",NA-plasmid,NZ_CP018194.1,0,1,-,-,NA-Ku,-,WP_072572277.1,-,Lig-only,2,364410,364410,Granulibacter bethesdensis strain NIH8.1,Proteobacteria,Proteobacteria-Alphaproteobacteria,2738877,3,59,LigD-only-lig-no-pol
GCF_001307705.1_ASM130770v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP011446.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,520,520,Bordetella pertussis strain B3658,Proteobacteria,Proteobacteria-Betaproteobacteria,4103254,3,68,No-LigD-domains
GCF_000698865.1_ASM69886v1,WP_038632256.1:10-195,"WP_038632254.1,pe:7-165|lig:222-520|pol:553-796",NA-plasmid,NZ_CP008696.1,0,1,-,WP_038632256.1,-,-,WP_038632254.1,-,Yes-NHEJ,3,587753,587753,Pseudomonas chlororaphis strain PA23,Proteobacteria,Proteobacteria-Gammaproteobacteria,7122173,5,63,Yes-NHEJ-all-same-prot
GCF_001647875.1_ASM164787v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP015432.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,730,730,[Haemophilus] ducreyi strain GHA5,Proteobacteria,Proteobacteria-Gammaproteobacteria,1738559,6,38,No-LigD-domains
GCF_000743055.1_ASM74305v1,NA-Ku,NA-LigD,NZ_CP009103.1,NZ_CP009102.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,90371,28901,Salmonella enterica subsp. enterica serovar Typhimurium strain ATCC 13311 plasmid pSTY1,Proteobacteria,Proteobacteria-Gammaproteobacteria,4793299,7,52,No-LigD-domains
GCF_001554015.1_ASM155401v1,NA-Ku,NA-LigD,NZ_CP014240.1,NZ_CP014239.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,713030,713030,Selenomonas sp. oral taxon 136 plasmid unnamed1,Firmicutes,Firmicutes-Negativicutes,2442446,4,57,No-LigD-domains
GCF_000241385.1_ASM24138v1,NA-Ku,"WP_041170328.1,lig:107-228",NA-plasmid,NC_016613.1@NC_016614.1,0,2,-,-,NA-Ku,-,WP_041170328.1,-,Lig-only,2,1116375,1116375,Vibrio sp. EJY3 chromosome 2,Proteobacteria,Proteobacteria-Gammaproteobacteria,8930953,9,45,LigD-only-lig-no-pol
GCF_000253155.1_ASM25315v1,NA-Ku,NA-LigD,NA-plasmid,NC_015291.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,927666,1303,Streptococcus oralis Uo5 complete genome sequence,Firmicutes,Firmicutes-Bacilli,1958690,4,41,No-LigD-domains
GCF_000219585.1_ASM21958v1,NA-Ku,"WP_041360324.1,pol:5-52",NA-plasmid,NC_015731.1,0,1,-,-,NA-Ku,-,WP_041360324.1,-,No-NHEJ,0,261292,261292,Nitrosomonas sp. Is79A3,Proteobacteria,Proteobacteria-Betaproteobacteria,3783444,1,45,No-LigD-domains
GCF_000550745.1_ASM55074v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP004081.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1287066,1351,Enterococcus faecalis DENG1,Firmicutes,Firmicutes-Bacilli,2961043,4,38,No-LigD-domains
GCF_001729765.1_ASM172976v1,NA-Ku,NA-LigD,NZ_CP017182.1,NZ_CP017181.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,208224,208224,Enterobacter kobei strain DSM 13645 plasmid pDSMZ13645,Proteobacteria,Proteobacteria-Gammaproteobacteria,4880257,8,55,No-LigD-domains
GCF_000007285.1_ASM728v1,NA-Ku,NA-LigD,NA-plasmid,NC_003485.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,186103,1314,Streptococcus pyogenes MGAS8232,Firmicutes,Firmicutes-Bacilli,1895017,6,39,No-LigD-domains
GCF_000027345.1_ASM2734v1,NA-Ku,NA-LigD,NA-plasmid,NC_000912.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,272634,2104,Mycoplasma pneumoniae M129 chromosome,Tenericutes,Tenericutes-Mollicutes,816394,1,40,No-LigD-domains
GCF_000020405.1_ASM2040v1,NA-Ku,NA-LigD,NC_010941.1@NC_010942.1@NC_010940.1,NC_010939.1,3,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,537457,715,Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_C,Proteobacteria,Proteobacteria-Gammaproteobacteria,2331981,6,41,No-LigD-domains
GCF_000169215.2_ASM16921v2,NA-Ku,NA-LigD,NA-plasmid,NC_017566.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,399804,24,Shewanella putrefaciens 200,Proteobacteria,Proteobacteria-Gammaproteobacteria,4840251,8,44,No-LigD-domains
GCF_000344575.1_ASM34457v1,NA-Ku,NA-LigD,NA-plasmid,NC_020450.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1046624,1358,Lactococcus lactis subsp. lactis IO-1 DNA,Firmicutes,Firmicutes-Bacilli,2421471,6,35,No-LigD-domains
GCF_000219105.1_ASM21910v1,NA-Ku,"WP_013938234.1,lig:224-466",NA-plasmid,NC_015711.1,0,1,-,-,NA-Ku,-,WP_013938234.1,-,Lig-only,2,483219,33,Myxococcus fulvus HW-1,Proteobacteria,Proteobacteria-Deltaproteobacteria,9003593,3,71,LigD-only-lig-no-pol
GCF_001281115.1_ASM128111v1,WP_053798961.1:9-174,"WP_053798962.1,pe:307-465|lig:509-807|pol:16-265",NA-plasmid,NZ_CP012171.1,0,1,-,WP_053798961.1,-,-,WP_053798962.1,-,Yes-NHEJ,3,1690248,1690248,Arthrobacter sp. LS16,Actinobacteria,Actinobacteria-Micrococcales,3851242,6,64,Yes-NHEJ-all-same-prot
GCF_000027165.1_ASM2716v1,NA-Ku,NA-LigD,NA-plasmid,NC_013853.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,365659,28037,Streptococcus mitis B6,Firmicutes,Firmicutes-Bacilli,2146611,4,40,No-LigD-domains
GCF_001753225.1_ASM175322v1,WP_046240778.1:24-210;WP_016452109.1:13-197,"WP_070080466.1,pe:32-192|lig:253-552|pol:590-833;WP_046238407.1,pe:293-452|lig:516-820|pol:849-1090;WP_046241817.1,lig:234-432",NA-plasmid,NZ_CP017420.1,0,1,-,WP_046240778.1;WP_016452109.1,-,-,WP_070080466.1;WP_046241817.1;WP_046238407.1,-,Yes-NHEJ,3,180282,180282,Delftia tsuruhatensis strain CM13,Proteobacteria,Proteobacteria-Betaproteobacteria,7195716,5,66,Yes-NHEJ-all-same-prot
GCF_001039415.1_ASM103941v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP011938.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,562,562,Escherichia coli strain C43(DE3),Proteobacteria,Proteobacteria-Gammaproteobacteria,4501450,7,51,No-LigD-domains
GCF_000092785.1_ASM9278v1,NA-Ku,NA-LigD,NC_014226.1,NC_014225.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,716544,71667,Waddlia chondrophila WSU 86-1044 plasmid pWc,Chlamydiae,Chlamydiae-Parachlamydiales,2116312,2,44,No-LigD-domains
GCF_001020955.1_ASM102095v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP011367.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,106634,106634,Thioalkalivibrio versutus strain D301,Proteobacteria,Proteobacteria-Gammaproteobacteria,2969361,1,66,No-LigD-domains
